Date,Price,Open,High,Low,Change %
2021-10-24,93.764,91.3902,93.764,90.9722,2.6
2021-10-25,90.7418,93.764,93.9982,90.7058,-3.22
2021-10-26,91.4682,90.7418,91.4682,88.5157,0.8
2021-10-27,93.6725,91.4682,94.0811,91.4682,2.41
2021-10-28,94.7656,93.6725,94.7656,92.433,1.17
2021-10-29,93.6499,94.7656,95.2331,91.0238,-1.18
2021-10-30,93.3286,93.6499,93.6499,92.7585,-0.34
2021-10-31,94.1733,93.3286,94.3332,93.2953,0.91
2021-11-01,92.9144,94.1733,94.1733,92.9144,-1.34
2021-11-02,94.7677,92.9144,94.7725,92.7607,1.99
2021-11-03,93.455,94.7677,95.0738,92.9585,-1.39
2021-11-04,92.4131,93.455,93.8653,92.201,-1.11
2021-11-05,91.3696,92.4131,92.4131,90.7196,-1.13
2021-11-06,93.3101,91.3696,93.3101,91.1124,2.12
2021-11-07,92.1787,93.3101,93.3449,92.1787,-1.21
2021-11-08,93.7401,92.1787,93.7401,92.0561,1.69
2021-11-09,91.1568,93.7401,93.7401,90.9487,-2.76
2021-11-10,92.0513,91.1568,92.1677,90.5397,0.98
2021-11-11,91.1132,92.0513,92.0908,90.546,-1.02
2021-11-12,94.4196,91.1132,94.4196,91.0553,3.63
2021-11-13,92.7076,94.4196,94.4196,92.1682,-1.81
2021-11-14,91.8779,92.7076,93.4778,91.8779,-0.89
2021-11-15,90.8929,91.8779,92.6383,90.6147,-1.07
2021-11-16,94.3373,90.8929,95.2072,90.8929,3.79
2021-11-17,95.5678,94.3373,95.5678,93.522,1.3
2021-11-18,95.4881,95.5678,96.8814,95.0431,-0.08
2021-11-19,93.135,95.4881,98.2653,93.135,-2.46
2021-11-20,92.745,93.135,93.1399,92.3496,-0.42
2021-11-21,92.6561,92.745,92.8258,91.2915,-0.1
2021-11-22,96.24,92.6561,96.24,92.3898,3.87
2021-11-23,96.7036,96.24,96.7036,94.1706,0.48
2021-11-24,97.0597,96.7036,97.2465,96.429,0.37
2021-11-25,93.792,97.0597,97.0597,93.5514,-3.37
2021-11-26,92.4546,93.792,94.807,92.3039,-1.43
2021-11-27,90.8839,92.4546,92.4546,90.384,-1.7
2021-11-28,92.467,90.8839,92.6152,89.7809,1.74
2021-11-29,90.1097,92.467,92.6005,89.7912,-2.55
2021-11-30,92.2519,90.1097,92.8728,90.1097,2.38
2021-12-01,91.3354,92.2519,92.3234,90.5595,-0.99
2021-12-02,92.2813,91.3354,92.4501,91.3354,1.04
2021-12-03,91.8809,92.2813,92.4908,89.102,-0.43
2021-12-04,93.6872,91.8809,96.5045,91.8809,1.97
2021-12-05,96.7778,93.6872,96.9848,93.4477,3.3
2021-12-06,94.811,96.7778,96.7919,94.7121,-2.03
2021-12-07,93.4522,94.811,94.8953,93.4522,-1.43
2021-12-08,94.408,93.4522,94.945,92.8963,1.02
2021-12-09,96.8859,94.408,97.1571,94.3587,2.62
2021-12-10,96.7701,96.8859,96.8859,96.3503,-0.12
2021-12-11,96.1133,96.7701,97.3556,96.1133,-0.68
2021-12-12,99.0416,96.1133,99.0416,95.4901,3.05
2021-12-13,97.682,99.0416,99.2803,97.6361,-1.37
2021-12-14,98.348,97.682,98.5356,96.3402,0.68
2021-12-15,96.661,98.348,98.348,96.661,-1.72
2021-12-16,92.0055,96.661,96.661,91.7353,-4.82
2021-12-17,90.887,92.0055,92.0719,90.718,-1.22
2021-12-18,91.625,90.887,91.7705,90.0049,0.81
2021-12-19,92.1421,91.625,92.1421,90.3059,0.56
2021-12-20,92.2793,92.1421,93.5124,92.1421,0.15
2021-12-21,91.0278,92.2793,92.2907,90.5584,-1.36
2021-12-22,89.0496,91.0278,91.7609,89.0496,-2.17
2021-12-23,86.9144,89.0496,89.0496,86.7034,-2.4
2021-12-24,86.3596,86.9144,86.9144,82.1078,-0.64
2021-12-25,83.9839,86.3596,86.4838,83.1525,-2.75
2021-12-26,83.3174,83.9839,84.6232,82.3707,-0.79
2021-12-27,85.4648,83.3174,85.4648,82.1391,2.58
2021-12-28,81.9361,85.4648,85.4648,81.9361,-4.13
2021-12-29,83.2783,81.9361,83.2783,81.1408,1.64
2021-12-30,83.6497,83.2783,84.1316,81.5406,0.45
2021-12-31,78.5773,83.6497,84.2559,78.1917,-6.06
2022-01-01,73.9534,78.5773,78.5773,73.8904,-5.88
2022-01-02,74.8621,73.9534,74.8621,73.2223,1.23
2022-01-03,74.2507,74.8621,75.4345,73.9177,-0.82
2022-01-04,74.2772,74.2507,74.4966,73.6666,0.04
2022-01-05,78.66,74.2772,78.66,73.8521,5.9
2022-01-06,75.5712,78.66,78.66,75.5424,-3.93
2022-01-07,76.6271,75.5712,77.3148,75.5497,1.4
2022-01-08,74.8762,76.6271,76.764,73.6182,-2.28
2022-01-09,75.4997,74.8762,75.4997,74.3856,0.83
2022-01-10,76.7577,75.4997,78.6354,75.4997,1.67
2022-01-11,77.7343,76.7577,78.5518,76.7577,1.27
2022-01-12,73.8256,77.7343,77.966,73.8256,-5.03
2022-01-13,69.8266,73.8256,73.9697,69.7872,-5.42
2022-01-14,67.1179,69.8266,69.8266,67.0203,-3.88
2022-01-15,65.1827,67.1179,67.3311,65.1827,-2.88
2022-01-16,65.9603,65.1827,65.9603,64.8292,1.19
2022-01-17,67.791,65.9603,67.791,65.9603,2.78
2022-01-18,69.6556,67.791,69.6556,67.3816,2.75
2022-01-19,68.4824,69.6556,70.1393,68.3171,-1.68
2022-01-20,66.9205,68.4824,68.5641,64.0095,-2.28
2022-01-21,78.9697,66.9205,78.9697,66.9205,18.01
2022-01-22,85.0943,78.9697,85.0943,78.9697,7.76
2022-01-23,81.679,85.0943,85.0943,81.4549,-4.01
2022-01-24,84.238,81.679,90.3016,81.5912,3.13
2022-01-25,85.0296,84.238,85.2567,82.5668,0.94
2022-01-26,85.3457,85.0296,85.3457,83.1711,0.37
2022-01-27,83.3381,85.3457,86.7279,82.5972,-2.35
2022-01-28,79.1523,83.3381,84.2842,79.1523,-5.02
2022-01-29,78.0389,79.1523,79.1523,77.7433,-1.41
2022-01-30,77.7419,78.0389,78.0389,76.4852,-0.38
2022-01-31,75.9168,77.7419,77.7419,75.8967,-2.35
2022-02-01,76.5963,75.9168,76.5963,75.0724,0.9
2022-02-02,78.9396,76.5963,78.9396,76.2399,3.06
2022-02-03,78.4624,78.9396,79.6195,77.7842,-0.6
2022-02-04,75.1229,78.4624,78.9939,74.2643,-4.26
2022-02-05,72.5816,75.1229,75.2888,69.8055,-3.38
2022-02-06,74.0442,72.5816,74.0978,72.2463,2.02
2022-02-07,74.6252,74.0442,75.5155,74.0442,0.78
2022-02-08,74.0052,74.1754,74.9013,73.6527,-0.83
2022-02-09,74.4356,74.0052,74.9326,74.0052,0.58
2022-02-10,74.5074,74.4356,74.8163,72.735,0.1
2022-02-11,76.4358,74.5074,76.4358,71.4739,2.59
2022-02-12,75.94,76.4358,77.3406,75.94,-0.65
2022-02-13,76.4088,75.94,76.4088,74.9024,0.62
2022-02-14,75.7385,76.4088,77.318,75.1915,-0.88
2022-02-15,74.3348,75.7385,75.7385,73.5984,-1.85
2022-02-16,72.0302,74.3348,74.3827,72.0302,-3.1
2022-02-17,75.4344,72.0302,75.4344,70.2665,4.73
2022-02-18,72.9403,75.4344,75.6705,71.6111,-3.31
2022-02-19,72.0751,72.9403,72.9403,71.4735,-1.19
2022-02-20,78.7691,72.0751,78.7691,71.9148,9.29
2022-02-21,82.055,78.7691,82.055,75.9748,4.17
2022-02-22,80.5631,82.055,84.947,80.5631,-1.82
2022-02-23,79.2259,80.5631,80.5631,76.5993,-1.66
2022-02-24,85.0618,79.2259,90.0749,78.6338,7.37
2022-02-25,75.8244,85.0618,85.0618,75.506,-10.86
2022-02-26,75.3545,75.8244,75.9524,74.5459,-0.62
2022-02-27,83.9199,75.3545,83.9199,75.3545,11.37
2022-02-28,80.352,83.9199,84.341,80.352,-4.25
2022-03-01,80.0293,80.352,80.4453,78.8417,-0.4
2022-03-02,77.6606,80.0293,80.8689,77.6606,-2.96
2022-03-03,77.9048,77.6606,77.9048,76.7547,0.31
2022-03-06,80.2957,79.7803,80.2957,79.1641,3.07
2022-03-07,83.2068,80.2957,83.2068,80.2957,3.63
2022-03-08,83.6887,83.2068,84.5351,83.2068,0.58
2022-03-09,83.8191,83.6887,83.8191,81.9642,0.16
2022-03-10,83.2416,83.8191,85.372,83.2416,-0.69
2022-03-11,82.2633,83.2416,83.2416,80.3617,-1.18
2022-03-12,83.4324,82.2633,83.6929,82.2633,1.42
2022-03-13,84.5336,83.4324,84.5336,83.1598,1.32
2022-03-14,84.9316,84.5336,85.1253,83.7333,0.47
2022-03-15,86.5849,84.9316,86.5849,84.1335,1.95
2022-03-16,83.8081,85.4332,85.5773,83.7518,-3.21
2022-03-17,78.6925,83.8081,83.8081,78.6925,-6.1
2022-03-18,74.1809,78.6925,78.7796,74.1809,-5.73
2022-03-19,74.0705,74.1809,74.1809,72.502,-0.15
2022-03-20,75.7235,74.0705,75.7235,74.0705,2.23
2022-03-21,75.0932,75.7235,76.5488,75.0932,-0.83
2022-03-22,74.3996,75.0932,77.1459,74.3697,-0.92
2022-03-23,72.7684,74.3996,74.4323,72.7684,-2.19
2022-03-24,70.1916,72.7684,72.7684,70.1916,-3.54
2022-03-25,66.0956,70.1916,70.1916,66.0956,-5.84
2022-03-26,67.9795,66.0956,67.9795,64.9535,2.85
2022-03-27,70.3508,67.9795,70.4046,67.9795,3.49
2022-03-28,67.0666,70.3508,70.3508,66.9039,-4.67
2022-03-29,66.1419,67.0666,67.0666,65.9755,-1.38
2022-03-30,65.7881,66.1419,66.1419,65.2228,-0.53
2022-03-31,67.49,65.7881,67.49,65.7881,2.59
2022-04-01,64.1978,67.49,68.2754,64.0704,-4.88
2022-04-02,63.6119,64.1978,64.2705,63.3764,-0.91
2022-04-03,63.6506,63.6119,63.7189,63.06,0.06
2022-04-04,64.8156,63.6506,65.5178,63.6506,1.83
2022-04-05,66.1758,64.8156,66.1758,64.1338,2.1
2022-04-06,69.4915,66.1758,69.4915,66.1758,5.01
2022-04-07,66.9865,69.4915,70.5739,66.9865,-3.6
2022-04-08,66.0177,66.9865,66.9865,64.6213,-1.45
2022-04-09,64.191,66.0177,66.3515,64.0717,-2.77
2022-04-10,64.4398,64.191,64.4398,62.587,0.39
2022-04-11,69.8499,64.4398,69.8705,64.4398,8.4
2022-04-12,67.8512,69.8499,69.9638,67.4785,-2.86
2022-04-13,66.4795,67.8512,67.8512,66.4795,-2.02
2022-04-14,64.5535,66.4795,66.4795,63.4001,-2.9
2022-04-15,62.9491,64.5535,64.5535,62.9491,-2.49
2022-04-16,62.7871,62.9491,63.0946,62.6443,-0.26
2022-04-17,64.8551,62.7871,64.8551,62.7871,3.29
2022-04-18,65.7238,64.8551,65.8674,64.854,1.34
2022-04-19,64.1775,65.7238,65.7238,63.6435,-2.35
2022-04-20,64.1883,64.1775,64.4513,63.9524,0.02
2022-04-21,65.0501,64.1883,65.0501,63.047,1.34
2022-04-22,63.6291,65.0501,65.2936,62.4732,-2.18
2022-04-23,63.0191,63.6291,63.6291,62.4684,-0.96
2022-04-24,64.4238,63.0191,64.4238,63.0191,2.23
2022-04-25,68.8976,64.4238,68.9403,64.4238,6.94
2022-04-26,69.3572,68.8976,69.3572,66.5496,0.67
2022-04-27,68.4299,69.3572,69.4401,68.4104,-1.34
2022-04-28,66.0885,68.4299,68.4299,65.8157,-3.42
2022-04-29,63.649,66.0885,66.21,63.4399,-3.69
2022-04-30,64.0758,63.649,64.0758,61.7239,0.67
2022-05-01,64.9382,64.0758,65.0399,64.0758,1.35
2022-05-02,65.477,64.9382,65.7589,64.1965,0.83
2022-05-03,67.7381,65.477,67.7381,65.1909,3.45
2022-05-04,65.2984,67.7381,67.8589,65.2984,-3.6
2022-05-05,66.8081,65.2984,67.515,63.2452,2.31
2022-05-06,65.1145,66.8081,66.8081,64.6265,-2.53
2022-05-07,67.4724,65.1145,67.4767,64.6067,3.62
2022-05-08,70.4306,67.4724,70.4306,67.4724,4.38
2022-05-09,83.0436,70.4306,83.2523,70.4306,17.91
2022-05-10,82.1866,83.0436,85.5826,79.3228,-1.03
2022-05-11,90.7095,82.1866,90.7095,82.1866,10.37
2022-05-12,124.9045,107.0637,127.0397,107.0637,37.7
2022-05-13,102.0421,124.9045,124.9045,101.9693,-18.3
2022-05-14,98.4352,102.0421,102.0421,98.4352,-3.53
2022-05-15,96.6085,98.4352,98.4352,96.6085,-1.86
2022-05-16,99.0409,96.6085,99.3375,96.4672,2.52
2022-05-17,93.2841,99.0409,99.0409,93.2841,-5.81
2022-05-18,99.1826,93.2841,99.1826,92.6254,6.32
2022-05-19,94.5337,99.1826,101.4087,94.5337,-4.69
2022-05-20,93.2345,94.5337,94.5337,88.5365,-1.37
2022-05-21,88.0566,93.2345,93.2345,88.0566,-5.55
2022-05-22,86.8117,88.0566,88.0566,86.8117,-1.41
2022-05-23,86.3979,86.8117,86.8117,84.4568,-0.48
2022-05-24,86.1739,86.3979,86.7104,85.0537,-0.26
2022-05-25,86.2371,86.1739,86.3495,84.7499,0.07
2022-05-26,85.6575,86.2371,90.5141,85.6085,-0.67
2022-05-27,88.0332,85.6575,88.0332,85.4012,2.77
2022-05-28,85.7626,88.0332,88.5204,85.7626,-2.58
2022-05-29,85.9755,85.7626,86.412,85.2204,0.25
2022-05-30,80.5318,85.9755,86.0248,80.0944,-6.33
2022-05-31,78.4282,80.5318,80.672,78.217,-2.61
2022-06-01,80.9747,78.4282,81.0671,77.3848,3.25
2022-06-02,78.6177,80.9747,80.9747,77.6453,-2.91
2022-06-03,77.1565,78.6177,78.63,76.728,-1.86
2022-06-04,76.5519,77.1565,77.1565,76.0385,-0.78
2022-06-05,76.836,76.5519,76.836,75.3028,0.37
2022-06-06,73.3788,76.836,77.0201,73.3788,-4.5
2022-06-07,76.2855,73.3788,77.0759,73.3788,3.96
2022-06-08,77.2158,76.2855,77.5836,76.2851,1.22
2022-06-09,76.8649,77.2158,77.2494,76.2105,-0.45
2022-06-10,79.8375,76.8649,79.8818,76.8649,3.87
2022-06-11,82.4088,79.8375,82.4088,78.9465,3.22
2022-06-12,89.053,82.4088,89.053,82.3332,8.06
2022-06-13,111.777,89.053,111.8796,89.053,25.52
2022-06-14,110.2434,111.777,115.9134,106.84,-1.37
2022-06-15,107.5388,110.2434,123.3791,107.5388,-2.45
2022-06-16,119.4114,107.5388,119.4114,98.2904,11.04
2022-06-17,112.3579,119.4114,123.338,112.3579,-5.91
2022-06-18,124.9534,112.3579,128.4828,111.7832,11.21
2022-06-19,115.7285,124.9534,124.9534,115.7285,-7.38
2022-06-21,102.6686,101.8607,102.6686,101.8607,-11.28
2022-06-22,103.1445,102.6686,103.4249,102.6686,0.46
2022-06-23,99.7185,103.1445,103.2888,99.7185,-3.32
2022-06-24,95.5631,99.7185,99.7185,95.5403,-4.17
2022-06-25,94.2596,95.5631,96.0033,94.2596,-1.36
2022-06-26,94.256,94.2596,94.2596,93.3549,0.0
2022-06-27,94.8549,94.256,94.8963,94.0775,0.64
2022-06-28,93.3455,94.8549,95.0343,93.3455,-1.59
2022-06-29,96.5111,93.3455,96.5111,93.0946,3.39
2022-06-30,101.3118,96.5111,101.3118,96.5111,4.97
2022-07-01,99.0956,101.3118,101.403,99.0743,-2.19
2022-07-02,97.7724,99.0956,99.5029,97.7724,-1.34
2022-07-03,98.2686,97.7724,98.3153,97.6221,0.51
2022-07-04,94.7455,98.2686,98.2686,94.7455,-3.59
2022-07-05,92.1531,94.7455,94.7455,91.5878,-2.74
2022-07-06,89.7892,92.1531,92.1531,89.7892,-2.57
2022-07-07,87.8212,89.7892,89.7892,87.8212,-2.19
2022-07-08,86.0835,87.8212,88.2366,86.0835,-1.98
2022-07-09,81.6227,86.0835,86.0835,81.6227,-5.18
2022-07-10,81.8308,81.6227,81.8308,81.1943,0.25
2022-07-11,84.7278,81.8308,84.7278,81.8308,3.54
2022-07-12,89.9023,84.7278,89.9023,84.7278,6.11
2022-07-13,89.2273,89.9023,90.7084,89.2273,-0.75
2022-07-14,87.76,89.2273,89.2273,87.391,-1.64
2022-07-15,84.6758,87.76,87.76,84.6606,-3.51
2022-07-16,87.1796,84.6758,87.1796,84.0723,2.96
2022-07-17,89.534,87.1796,89.7943,87.1796,2.7
2022-07-18,90.856,89.534,90.856,88.9692,1.48
2022-07-19,92.3779,90.856,92.4033,90.856,1.68
2022-07-20,92.8795,92.3779,92.8795,90.5244,0.54
2022-07-21,92.4262,92.8795,93.0588,92.4262,-0.49
2022-07-22,92.8129,92.4262,92.8129,91.2778,0.42
2022-07-23,91.8444,92.8129,93.0912,91.8444,-1.04
2022-07-24,91.5056,91.8444,91.8444,90.7483,-0.37
2022-07-25,91.8003,91.5056,92.7823,91.5056,0.32
2022-07-26,91.6135,91.8003,91.8894,91.3292,-0.2
2022-07-27,88.9804,91.6135,91.6135,88.9804,-2.87
2022-07-28,87.8957,88.9804,88.9804,86.5334,-1.22
2022-07-29,87.4458,87.8957,88.1522,87.1245,-0.51
2022-07-30,88.3842,87.4458,88.3842,87.3376,1.07
2022-07-31,89.8663,88.3842,89.8663,88.3842,1.68
2022-08-01,89.5967,89.8663,90.0437,89.5224,-0.3
2022-08-02,88.6354,89.5967,89.5967,88.5989,-1.07
2022-08-03,87.2405,88.6354,88.6385,87.2405,-1.57
2022-08-04,85.6089,87.2405,87.2538,85.5949,-1.87
2022-08-05,84.9158,85.6089,85.6089,84.5321,-0.81
2022-08-06,84.2597,84.9158,84.9698,84.2577,-0.77
2022-08-07,84.9375,84.2597,84.9375,84.2277,0.8
2022-08-08,86.5567,84.9375,86.5567,84.9375,1.91
2022-08-09,86.6456,86.5567,86.8836,86.5567,0.1
2022-08-10,84.9474,86.6456,86.8958,84.9474,-1.96
2022-08-11,82.8619,84.9474,84.9474,82.8619,-2.46
2022-08-12,81.4196,82.8619,82.865,81.4196,-1.74
2022-08-13,82.5851,81.4196,82.5851,81.3102,1.43
2022-08-14,83.6319,82.5851,83.8529,82.5851,1.27
2022-08-15,81.9541,83.6319,83.6533,81.8091,-2.01
2022-08-16,82.8716,81.9541,82.8718,81.9541,1.12
2022-08-17,85.7843,82.8716,85.7843,82.8716,3.51
2022-08-18,85.545,85.7843,86.8478,84.6679,-0.28
2022-08-19,89.8957,85.545,89.8957,85.545,5.09
2022-08-20,90.2539,89.8957,91.1884,89.8957,0.4
2022-08-21,89.6662,90.2539,90.2539,89.3993,-0.65
2022-08-22,91.4555,89.6662,91.4555,89.6662,2.0
2022-08-23,90.0764,91.4846,91.5537,90.0764,-1.51
2022-08-24,87.4089,90.0764,90.0764,87.4089,-2.96
2022-08-25,87.2644,87.4089,87.5079,86.7728,-0.17
2022-08-26,85.6761,87.2644,87.383,85.6761,-1.82
2022-08-27,85.4892,85.6761,85.746,84.1203,-0.22
2022-08-28,87.0457,85.4892,87.0457,85.4892,1.82
2022-08-29,87.4478,87.0457,88.3077,87.0457,0.46
2022-08-30,88.1285,87.4478,88.1285,86.2838,0.78
2022-08-31,88.3551,88.1285,88.3551,87.0905,0.26
2022-09-01,90.6502,88.3551,90.6502,88.3551,2.6
2022-09-02,88.521,90.6502,90.6668,88.2543,-2.35
2022-09-03,88.5114,88.521,88.521,87.4225,-0.01
2022-09-04,88.8211,88.5114,89.0927,88.5114,0.35
2022-09-05,89.096,88.8211,89.096,88.2924,0.31
2022-09-06,90.617,89.096,90.617,88.9501,1.71
2022-09-07,91.6513,90.617,93.4532,90.617,1.14
2022-09-08,90.8874,91.6513,91.6513,90.5383,-0.83
2022-09-09,88.5439,90.8874,91.1798,88.5439,-2.58
2022-09-10,89.4923,88.5439,89.4923,87.9742,1.07
2022-09-11,90.6972,89.4923,90.6972,89.4923,1.35
2022-09-12,91.4296,90.6972,91.4748,90.6972,0.81
2022-09-13,93.5396,91.4296,93.8558,91.4296,2.31
2022-09-14,92.2182,93.5396,93.5631,91.4822,-1.41
2022-09-15,86.667,92.2182,92.4176,86.667,-6.02
2022-09-16,82.7926,86.667,86.667,82.7926,-4.47
2022-09-17,79.3257,82.7926,82.7926,79.3257,-4.19
2022-09-18,80.7286,79.3257,80.7286,78.0533,1.77
2022-09-19,80.88,80.7286,82.546,80.7286,0.19
2022-09-20,81.3362,80.88,81.3362,80.0561,0.56
2022-09-21,84.3463,81.3362,84.3463,81.3362,3.7
2022-09-22,84.0878,84.3463,85.0166,83.9037,-0.31
2022-09-23,84.3481,84.0878,84.3481,83.2052,0.31
2022-09-24,81.6981,84.3481,84.3481,81.6981,-3.14
2022-09-25,81.2817,81.6981,81.6981,80.5761,-0.51
2022-09-26,83.5452,81.2817,83.5452,81.2817,2.78
2022-09-27,84.1344,83.5452,84.1344,81.411,0.71
2022-09-28,86.2669,84.1344,87.8375,84.1344,2.53
2022-09-29,86.8755,86.2669,86.8755,86.2669,0.71
2022-09-30,81.7542,86.8755,86.8755,81.7542,-5.9
2022-10-01,79.4371,81.7542,81.7542,79.0461,-2.83
2022-10-02,81.2155,79.4371,81.2155,79.4371,2.24
2022-10-03,79.4898,81.2155,81.9976,79.4898,-2.12
2022-10-04,77.9405,79.4898,79.4898,77.9405,-1.95
2022-10-05,78.288,77.9405,78.3124,77.9342,0.45
2022-10-06,76.8941,78.288,78.4812,76.8941,-1.78
2022-10-07,74.0269,76.8941,76.8941,74.0269,-3.73
2022-10-08,71.5884,74.0269,74.0269,71.4758,-3.29
2022-10-09,72.7205,71.5884,72.7205,70.5676,1.58
2022-10-10,75.3804,72.7205,75.3804,72.7205,3.66
2022-10-11,76.796,75.3804,76.796,75.3804,1.88
2022-10-12,77.2607,76.796,77.2607,76.796,0.6
2022-10-13,75.3604,77.2607,79.8612,75.3604,-2.46
2022-10-14,69.2408,75.3604,75.3604,69.2408,-8.12
2022-10-15,68.5306,69.2408,69.2408,68.5306,-1.03
2022-10-16,68.386,68.5306,68.5588,68.2759,-0.21
2022-10-17,66.3176,68.386,68.6279,66.3176,-3.02
2022-10-18,66.989,66.3176,66.989,66.1923,1.01
2022-10-19,66.3248,66.989,67.1225,66.3164,-0.99
2022-10-20,66.484,66.3248,66.7314,66.2028,0.24
2022-10-21,67.0169,66.484,67.0169,66.484,0.8
2022-10-22,66.5972,67.0169,67.1388,66.4107,-0.63
2022-10-23,67.7652,66.5972,67.7652,66.5972,1.75
2022-10-24,68.7443,67.7652,68.7443,67.7652,1.44
2022-10-25,71.3982,68.7443,71.3982,68.7443,3.86
2022-10-26,73.9597,71.3982,74.0424,71.3054,3.59
2022-10-27,71.4424,73.9597,74.3344,71.4424,-3.4
2022-10-28,65.8785,71.4424,71.4424,65.8785,-7.79
2022-10-29,67.7589,65.8785,67.7589,65.4768,2.85
2022-10-30,70.2716,67.7589,70.2716,67.7589,3.71
2022-10-31,71.2472,70.2716,72.2099,70.2716,1.39
2022-11-01,70.8325,71.2472,71.2472,70.7346,-0.58
2022-11-02,69.1599,70.8325,70.8783,69.1599,-2.36
2022-11-03,63.1652,68.8091,68.8091,63.1652,-8.67
2022-11-04,65.7589,63.1652,65.7589,62.6595,4.11
2022-11-05,65.4523,65.7589,65.7589,64.1072,-0.47
2022-11-06,64.6916,65.4523,66.1936,64.6916,-1.16
2022-11-07,67.9828,64.7845,67.9828,64.7845,5.09
2022-11-08,94.7384,67.9828,98.3952,67.9828,39.36
2022-11-09,124.9242,94.7384,124.9242,91.132,31.86
2022-11-10,105.0773,124.9242,125.6752,105.0773,-15.89
2022-11-11,109.0541,105.0773,109.0541,101.7967,3.78
2022-11-12,110.8961,109.0541,112.2528,109.0541,1.69
2022-11-13,116.7705,110.8961,116.7705,110.0434,5.3
2022-11-14,106.8903,116.7705,118.5392,103.9755,-8.46
2022-11-15,98.388,107.0783,107.0975,98.388,-7.95
2022-11-16,105.9794,98.388,105.9794,96.5677,7.72
2022-11-17,97.4751,106.3506,106.3653,97.4751,-8.02
2022-11-18,90.2061,93.7159,93.7159,90.1944,-7.46
2022-11-19,88.4364,89.2388,89.2388,88.4364,-1.96
2022-11-20,96.039,88.4364,96.039,88.1247,8.6
2022-11-21,98.7164,96.039,98.8145,96.039,2.79
2022-11-22,96.9294,98.7164,98.719,96.9294,-1.81
2022-11-23,90.9644,96.9294,96.9294,90.9644,-6.15
2022-11-24,87.3177,90.8126,90.8126,87.3177,-4.01
2022-11-25,82.418,87.3177,87.3177,82.418,-5.61
2022-11-26,79.2243,82.418,82.418,79.0211,-3.87
2022-11-27,79.5217,79.2243,79.5217,79.0475,0.38
2022-11-28,83.6974,79.5217,83.6974,79.5217,5.25
2022-11-29,81.8803,83.7541,83.8417,81.8803,-2.17
2022-11-30,80.5483,81.8803,81.8803,80.0768,-1.63
2022-12-01,77.8832,80.5483,80.5483,77.8832,-3.31
2022-12-02,74.6303,77.6999,77.9126,74.6303,-4.18
2022-12-03,74.1215,74.6303,74.6303,73.8566,-0.68
2022-12-04,76.0645,74.1215,76.0645,74.1215,2.62
2022-12-05,74.2169,76.0645,76.2212,74.1218,-2.43
2022-12-06,72.1788,74.2169,74.2375,72.1364,-2.75
2022-12-07,72.7896,72.1788,72.7896,72.0522,0.85
2022-12-08,70.799,72.7896,74.3267,70.799,-2.73
2022-12-09,70.2922,70.799,70.799,68.4328,-0.72
2022-12-10,72.5617,70.2922,72.5617,70.2922,3.23
2022-12-11,75.1086,72.5617,75.1086,72.5617,3.51
2022-12-12,75.6253,75.2517,76.065,75.2517,0.69
2022-12-13,74.7099,75.6253,76.8568,74.7099,-1.21
2022-12-14,71.5837,74.6037,74.6037,71.5837,-4.18
2022-12-15,67.0595,71.5837,71.5837,66.8859,-6.32
2022-12-16,69.3716,67.0595,69.3716,66.9091,3.45
2022-12-17,74.3491,69.3716,74.6903,69.3716,7.18
2022-12-18,76.2086,74.3491,76.2086,73.8865,2.5
2022-12-19,74.6877,76.2086,76.5302,74.5126,-2.0
2022-12-20,72.3852,74.6877,75.1774,72.3852,-3.08
2022-12-21,70.5581,72.3852,72.3852,70.5581,-2.52
2022-12-22,67.665,70.5581,70.5581,67.3548,-4.1
2022-12-23,65.2533,67.7444,67.7987,65.2533,-3.56
2022-12-24,65.4059,65.2533,65.4059,64.5008,0.23
2022-12-25,67.2479,65.4059,67.2479,65.4059,2.82
2022-12-26,65.889,67.2479,67.5254,65.8462,-2.02
2022-12-27,65.6062,65.889,65.889,65.5026,-0.43
2022-12-28,65.4559,65.6062,65.9835,65.3493,-0.23
2022-12-29,64.2547,65.4559,65.8827,64.2547,-1.84
2022-12-30,59.9845,64.2547,64.2547,59.9845,-6.65
2022-12-31,57.6468,59.9845,59.9845,57.6468,-3.9
2023-01-01,56.6265,57.6468,57.6612,56.6265,-1.77
2023-01-02,56.0836,56.5144,56.5144,55.1873,-0.96
2023-01-03,56.5966,56.0836,56.8975,56.0836,0.91
2023-01-04,51.5445,56.536,56.536,51.4892,-8.93
2023-01-05,52.4527,51.5445,52.7982,51.5445,1.76
2023-01-06,51.5174,52.4527,52.4527,51.5174,-1.78
2023-01-07,50.5121,51.5174,51.5186,50.5121,-1.95
2023-01-08,50.9188,50.5121,50.9188,50.4145,0.81
2023-01-09,52.912,50.9188,52.912,50.9188,3.91
2023-01-10,53.4904,52.912,53.4904,52.912,1.09
2023-01-11,55.0333,53.4904,55.0333,53.4904,2.88
2023-01-12,57.5657,55.0333,57.5657,55.0333,4.6
2023-01-13,63.3285,57.5657,63.3285,57.5657,10.01
2023-01-14,72.7205,63.3285,72.7205,63.3285,14.83
2023-01-15,75.1788,72.7205,76.3629,72.7205,3.38
2023-01-16,73.757,75.1788,76.1536,73.757,-1.89
2023-01-17,71.4456,73.757,73.757,71.4456,-3.13
2023-01-18,69.9282,71.3264,71.3264,69.299,-2.12
